PSO 100 particles 1000 iterations 10 assets Pen Val = 0.01

0.10069999999999987,9.887099999999988[5.327250334240677e-2,0.19668782257296233,0.11872092360379159,5.3970500467332275e-2,5.004073201009872e-2,0.13482735405370116,7.423822270349942e-2,0.13686485533721096,9.68272933694389e-2,8.454979253955777e-2] W.Sum:1.0 Time:0.000001s
0.1006999999999999,9.88709999999999[7.19608153123796e-2,5.062147059515016e-2,9.824326856841542e-2,5.865316262131079e-2,0.2397651690710441,5.041623506056924e-2,5.330695529721115e-2,5.7661565816331535e-2,0.18206585717622523,0.13730550048136264] W.Sum:1.0 Time:0.000001s
0.10069999999999986,9.887099999999986[5.523769725911252e-2,5.828577216328166e-2,5.607274270620127e-2,6.015096706632286e-2,0.3081919100370054,5.818835826889544e-2,0.22822764765641773,5.9054460437628284e-2,5.7250444883909e-2,5.933999952122576e-2] W.Sum:1.0 Time:0.000001s
0.1006999999999999,9.88709999999999[7.271532092101163e-2,7.098010652536502e-2,5.010432205886101e-2,9.545484701709452e-2,0.1743406552932094,9.036837932158212e-2,0.2878054910857634,5.000594329305614e-2,5.080600360887984e-2,5.741893087517682e-2] W.Sum:1.0 Time:0.000001s
0.10069999999999993,9.887099999999993[7.499769132267695e-2,5.186700112026747e-2,5.737501589528097e-2,7.153811701370061e-2,0.17701857305089494,7.730664504558336e-2,6.602966312015364e-2,5.0491405684243915e-2,5.025614912567163e-2,0.32311973862152643] W.Sum:1.0 Time:0.000001s
0.10069999999999987,9.887099999999988[5.007980579182584e-2,8.820669184766819e-2,0.2827017866694639,0.10192197080587645,6.97325591386088e-2,5.0195766885189e-2,5.024140829638221e-2,5.00718162494623e-2,5.018246349920765e-2,0.20666573081631562] W.Sum:1.0 Time:0.000001s
0.1006999999999999,9.88709999999999[6.302339256641556e-2,5.838897499822981e-2,5.015912498162034e-2,5.040740725959482e-2,0.34841693052864553,5.5098672631676754e-2,0.1968948586865327,5.063411511745982e-2,6.268387453073007e-2,6.429264869909454e-2] W.Sum:1.0 Time:0s
0.10069999999999985,9.887099999999984[9.489381304628262e-2,5.004156336802258e-2,5.868262827454186e-2,5.2711556763126576e-2,0.3494157124822627,0.11541161518931886,0.12474781652859407,5.00033385914877e-2,5.402964698573433e-2,5.0062308770628526e-2] W.Sum:1.0 Time:0.000001s
0.1006999999999999,9.88709999999999[0.17712060310460262,0.10290878234229897,5.531906433081735e-2,7.65238505260634e-2,0.1826676663980537,6.1505576496448756e-2,6.24368087269227e-2,7.538704441229176e-2,7.583968047579587e-2,0.13029092318670485] W.Sum:1.0 Time:0.000001s
0.1006999999999999,9.88709999999999[5.233817418634742e-2,5.118417863544916e-2,0.3487543979009975,5.0670504557812066e-2,5.065569782104998e-2,5.075617770295702e-2,0.11857754808334309,5.0668507582684666e-2,0.17520560863470436,5.1189204894654776e-2] W.Sum:1.0 Time:0.000001s
0.1006999999999999,9.88709999999999[7.244634506642929e-2,5.328271819079515e-2,0.13618240026164358,9.662896263873741e-2,8.954508661980863e-2,0.2118360657376806,7.224402529052038e-2,5.2895135420502386e-2,0.10537737036448112,0.10956189040940142] W.Sum:1.0 Time:0.000001s
0.10069999999999987,9.887099999999988[7.141781370064697e-2,5.055468669612657e-2,0.3071039398936431,5.04534801693926e-2,5.027548428040821e-2,0.11818430369766804,5.0293615416503096e-2,5.215401585518545e-2,5.095829926197277e-2,0.19860436102845308] W.Sum:1.0 Time:0.000001s
